ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Caption,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
650546239,Photo,Great Blue Heron,Ardea herodias,,,Alison Gale,2026-02-08,2026,2,8,730,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S298942557,"",,,,,Ardea herodias,grbher3,Species,7753,,.00,0,,4005,6007
650546254,Photo,Bald Eagle,Haliaeetus leucocephalus,,,Alison Gale,2026-02-08,2026,2,8,730,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S298942557,"",,,,,Haliaeetus leucocephalus,baleag,Species,8367,,.00,0,,2543,3815
650546252,Photo,Bald Eagle,Haliaeetus leucocephalus,,,Alison Gale,2026-02-08,2026,2,8,730,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S298942557,"",,,,,Haliaeetus leucocephalus,baleag,Species,8367,,.00,0,,2325,3487
650546234,Photo,Double-crested Cormorant,Nannopterum auritum,,,Alison Gale,2026-02-08,2026,2,8,730,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"","",Unspecified,"","",,,,,,,S298942557,"",,,,,Nannopterum auritum,doccor,Species,7424,,4.50,2,Habitat,2491,3736
650546223,Photo,"Anna's Hummingbird",Calypte anna,,,Alison Gale,2026-02-08,2026,2,8,730,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S298942557,"",,,,,Calypte anna,annhum,Species,4814,,.00,0,,1881,2822
650546224,Photo,"Anna's Hummingbird",Calypte anna,,,Alison Gale,2026-02-08,2026,2,8,730,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S298942557,"",,,,,Calypte anna,annhum,Species,4814,,.00,0,,1958,2937
650546209,Photo,Ring-necked Duck,Aythya collaris,,,Alison Gale,2026-02-08,2026,2,8,730,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S298942557,"",,,,,Aythya collaris,rinduc,Species,673,,.00,0,,2686,4029
650546208,Photo,Ring-necked Duck,Aythya collaris,,,Alison Gale,2026-02-08,2026,2,8,730,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S298942557,"",,,,,Aythya collaris,rinduc,Species,673,,.00,0,,2238,3357
650546198,Photo,Canada Goose,Branta canadensis,,,Alison Gale,2026-02-08,2026,2,8,730,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S298942557,"",,,,,Branta canadensis,cangoo,Species,342,,4.00,2,,2987,4480
649620033,Photo,Red-winged Blackbird,Agelaius phoeniceus,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Agelaius phoeniceus,rewbla,Species,33779,,.00,0,,3358,5037
649620001,Photo,House Finch,Haemorhous mexicanus,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Haemorhous mexicanus,houfin,Species,32310,,.00,0,,3221,4831
649620018,Photo,Red-winged Blackbird,Agelaius phoeniceus,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Agelaius phoeniceus,rewbla,Species,33779,,.00,0,,2441,3662
649620013,Photo,Spotted Towhee,Pipilo maculatus,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Pipilo maculatus,spotow,Species,33386,,.00,0,,2248,3372
649619984,Photo,"Bewick's Wren",Thryomanes bewickii,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Thryomanes bewickii,bewwre,Species,27362,,.00,0,,3017,4526
649619959,Photo,Bushtit,Psaltriparus minimus,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Psaltriparus minimus,bushti,Species,25253,,.00,0,,1866,2799
649619945,Photo,Chestnut-backed Chickadee,Poecile rufescens,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Poecile rufescens,chbchi,Species,22094,,.00,0,,3055,4583
649619941,Photo,Black-capped Chickadee,Poecile atricapillus,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Poecile atricapillus,bkcchi,Species,22065,,.00,0,,3384,5076
649619936,Photo,Downy Woodpecker,Dryobates pubescens,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Dryobates pubescens,dowwoo,Species,11400,,.00,0,,3103,4655
649619926,Photo,Belted Kingfisher,Megaceryle alcyon,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Megaceryle alcyon,belkin1,Species,10306,,.00,0,,1331,1997
649619916,Photo,Red-tailed Hawk,Buteo jamaicensis,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Buteo jamaicensis,rethaw,Species,8506,,.00,0,,1841,2761
649619906,Photo,Bald Eagle,Haliaeetus leucocephalus,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Haliaeetus leucocephalus,baleag,Species,8367,,.00,0,,1973,2960
649619896,Photo,Common Merganser,Mergus merganser,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Mergus merganser,commer,Species,762,,.00,0,,2707,4060
649619891,Photo,Bufflehead,Bucephala albeola,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Bucephala albeola,buffle,Species,742,,.00,0,,2319,3479
649619860,Photo,Gadwall,Mareca strepera,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Mareca strepera,gadwal,Species,505,,.00,0,,3358,5037
649619878,Photo,Green-winged Teal,Anas crecca,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Anas crecca,gnwtea,Species,612,,.00,0,,2329,3494
649619851,Photo,Wood Duck,Aix sponsa,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Aix sponsa,wooduc,Species,455,,.00,0,,1993,2990
649619853,Photo,Wood Duck,Aix sponsa,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Aix sponsa,wooduc,Species,455,,.00,0,,3261,4892
649619827,Photo,Trumpeter Swan,Cygnus buccinator,,,Alison Gale,2026-01-25,2026,1,25,810,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S296271926,"",,,,,Cygnus buccinator,truswa,Species,382,,.00,0,,1528,2292
649262141,Photo,Short-eared Owl,Asio flammeus,,,Alison Gale,2026-01-19,2026,1,19,724,United States,US-WA-057,Washington,Skagit,Samish Flats--East 90,48.5485465,-122.4661446,"",,Unspecified,false,false,,,,,,,S295176122,"",,,,,Asio flammeus,sheowl,Species,9276,,5.00,4,,2493,3739
649262142,Photo,Short-eared Owl,Asio flammeus,,,Alison Gale,2026-01-19,2026,1,19,724,United States,US-WA-057,Washington,Skagit,Samish Flats--East 90,48.5485465,-122.4661446,"",,Unspecified,false,false,,,,,,,S295176122,"",,,,,Asio flammeus,sheowl,Species,9276,,5.00,1,,2778,4167
649262140,Photo,Short-eared Owl,Asio flammeus,,,Alison Gale,2026-01-19,2026,1,19,724,United States,US-WA-057,Washington,Skagit,Samish Flats--East 90,48.5485465,-122.4661446,"",,Unspecified,false,false,,,,,,,S295176122,"",,,,,Asio flammeus,sheowl,Species,9276,,4.80,5,,2197,3296
649262132,Photo,Trumpeter Swan,Cygnus buccinator,,,Alison Gale,2026-01-19,2026,1,19,724,United States,US-WA-057,Washington,Skagit,Samish Flats--East 90,48.5485465,-122.4661446,"",,Unspecified,false,false,,,,,,,S295176122,"",,,,,Cygnus buccinator,truswa,Species,382,,5.00,1,,2815,4223
649261957,Photo,Long-billed Dowitcher,Limnodromus scolopaceus,,,Alison Gale,2026-01-19,2026,1,19,1032,United States,US-WA-057,Washington,Skagit,Skagit Wildlife Area--Fir Island Farm Reserve (Hayton Reserve),48.3356338,-122.4131659,"",,Unspecified,false,false,,,,,,,S295207120,"",,,,,Limnodromus scolopaceus,lobdow,Species,6061,,4.00,2,,3389,5083
649261961,Photo,Dunlin,Calidris alpina,,,Alison Gale,2026-01-19,2026,1,19,1032,United States,US-WA-057,Washington,Skagit,Skagit Wildlife Area--Fir Island Farm Reserve (Hayton Reserve),48.3356338,-122.4131659,"",,Unspecified,false,false,,,,,,,S295207120,"",,,,,Calidris alpina,dunlin,Species,6192,,4.00,1,,1958,2937
649261841,Photo,Northern Harrier,Circus hudsonius,,,Alison Gale,2026-01-19,2026,1,19,1125,United States,US-WA-057,Washington,Skagit,Skagit Wildlife Area--Wiley Slough,48.3246351,-122.3741287,"",,Unspecified,false,false,,,,,,,S295226157,"",,,,,Circus hudsonius,norhar2,Species,8324,,4.50,2,,1700,2550
649261836,Photo,Downy Woodpecker,Dryobates pubescens,,,Alison Gale,2026-01-19,2026,1,19,1125,United States,US-WA-057,Washington,Skagit,Skagit Wildlife Area--Wiley Slough,48.3246351,-122.3741287,"",,Unspecified,false,false,,,,,,,S295226157,"",,,,,Dryobates pubescens,dowwoo,Species,11400,,4.00,2,,1902,2853
649261832,Photo,Bald Eagle,Haliaeetus leucocephalus,,,Alison Gale,2026-01-19,2026,1,19,1125,United States,US-WA-057,Washington,Skagit,Skagit Wildlife Area--Wiley Slough,48.3246351,-122.3741287,"",,Unspecified,false,false,,,,,,,S295226157,"",,,,,Haliaeetus leucocephalus,baleag,Species,8367,,4.00,1,,2080,3120
649233968,Photo,Black Phoebe,Sayornis nigricans,,,Alison Gale,2026-01-19,2026,1,19,1125,United States,US-WA-057,Washington,Skagit,Skagit Wildlife Area--Wiley Slough,48.3246351,-122.3741287,"",,Unspecified,false,false,,,,,,,S295226157,"",,,,Just west of the west parking lot flying along the canal,Sayornis nigricans,blkpho,Species,16998,,3.00,1,,1576,2364
649185966,Photo,Red-winged Blackbird,Agelaius phoeniceus,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Agelaius phoeniceus,rewbla,Species,33779,,5.00,1,,2055,3082
649185951,Photo,Song Sparrow,Melospiza melodia,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Melospiza melodia,sonspa,Species,33277,,5.00,2,,3475,5213
649185938,Photo,Dark-eyed Junco,Junco hyemalis,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Junco hyemalis,daejun,Species,33124,,5.00,1,,2029,3044
649185929,Photo,Marsh Wren,Cistothorus palustris,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Cistothorus palustris,marwre,Species,27329,,4.50,2,,1759,2639
649185912,Photo,Belted Kingfisher,Megaceryle alcyon,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Megaceryle alcyon,belkin1,Species,10306,,3.00,1,,1539,2309
649185892,Photo,Great Blue Heron,Ardea herodias,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Ardea herodias,grbher3,Species,7753,,.00,0,,4117,6175
649185906,Photo,Bald Eagle,Haliaeetus leucocephalus,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Haliaeetus leucocephalus,baleag,Species,8367,,4.00,2,,2337,3506
649185905,Photo,Bald Eagle,Haliaeetus leucocephalus,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Haliaeetus leucocephalus,baleag,Species,8367,,4.00,2,,1632,2448
649185882,Photo,Double-crested Cormorant,Nannopterum auritum,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Nannopterum auritum,doccor,Species,7424,,5.00,1,,2798,4197
649185880,Photo,Pied-billed Grebe,Podilymbus podiceps,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Podilymbus podiceps,pibgre,Species,6855,,5.00,2,,1892,2838
649185870,Photo,American Coot,Fulica americana,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Fulica americana,y00475,Species,5500,,2.00,1,,3816,5724
649185855,Photo,Bufflehead,Bucephala albeola,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Bucephala albeola,buffle,Species,742,,5.00,2,,2892,4338
649185864,Photo,"Anna's Hummingbird",Calypte anna,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Calypte anna,annhum,Species,4814,,4.00,1,,2248,3372
649185860,Photo,Hooded Merganser,Lophodytes cucullatus,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Lophodytes cucullatus,hoomer,Species,754,,2.00,1,,2019,3029
649185846,Photo,Lesser Scaup,Aythya affinis,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Aythya affinis,lessca,Species,700,,3.00,1,,2159,3238
649185815,Photo,Canada Goose,Branta canadensis,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Branta canadensis,cangoo,Species,342,,4.50,2,,3791,5687
649185826,Photo,Gadwall,Mareca strepera,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Mareca strepera,gadwal,Species,505,,5.00,3,,2335,3502
649185823,Photo,Northern Shoveler,Spatula clypeata,,,Alison Gale,2026-01-18,2026,1,18,805,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S295024890,"",,,,,Spatula clypeata,norsho,Species,501,,5.00,2,,2393,3590
649179286,Photo,Killdeer,Charadrius vociferus,,,Alison Gale,2026-01-18,2026,1,18,1616,United States,US-WA-033,Washington,King,Carkeek Park,47.7126411,-122.3776470,"",,Unspecified,false,false,,,,,,,S295072515,"",,,,,Charadrius vociferus,killde,Species,5827,,5.00,1,,2630,1975
648642478,Photo,Horned Grebe,Podiceps auritus,,,Alison Gale,2026-01-10,2026,1,10,1205,United States,US-WA-061,Washington,Snohomish,Edmonds Waterfront,47.8119268,-122.3854144,"",,Unspecified,false,false,,,,,,,S293545903,"",,,,,Podiceps auritus,horgre,Species,6866,,.00,0,,2090,3135
648642416,Photo,Pelagic Cormorant,Urile pelagicus,,,Alison Gale,2026-01-10,2026,1,10,1205,United States,US-WA-061,Washington,Snohomish,Edmonds Waterfront,47.8119268,-122.3854144,"",,Unspecified,false,false,,,,,,,S293545903,"",,,,,Urile pelagicus,pelcor,Species,7391,,5.00,2,,3450,5175
648642319,Photo,Red-necked Grebe,Podiceps grisegena,,,Alison Gale,2026-01-10,2026,1,10,1205,United States,US-WA-061,Washington,Snohomish,Edmonds Waterfront,47.8119268,-122.3854144,"",,Unspecified,false,false,,,,,,,S293545903,"",,,,,Podiceps grisegena,rengre,Species,6869,,4.00,2,,2223,3334
648642286,Photo,Pigeon Guillemot,Cepphus columba,,,Alison Gale,2026-01-10,2026,1,10,1205,United States,US-WA-061,Washington,Snohomish,Edmonds Waterfront,47.8119268,-122.3854144,"",,Unspecified,false,false,,,,,,,S293545903,"",,,,,Cepphus columba,piggui,Species,6404,,3.50,2,,1856,2784
648642287,Photo,Pigeon Guillemot,Cepphus columba,,,Alison Gale,2026-01-10,2026,1,10,1205,United States,US-WA-061,Washington,Snohomish,Edmonds Waterfront,47.8119268,-122.3854144,"",,Unspecified,false,false,,,,,,,S293545903,"",,,,,Cepphus columba,piggui,Species,6404,,3.00,1,,1907,2860
648642257,Photo,"Anna's Hummingbird",Calypte anna,,,Alison Gale,2026-01-10,2026,1,10,1205,United States,US-WA-061,Washington,Snohomish,Edmonds Waterfront,47.8119268,-122.3854144,"",,Unspecified,false,false,,,,,,,S293545903,"",,,,,Calypte anna,annhum,Species,4814,,4.00,1,,2360,3540
648642242,Photo,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),,,Alison Gale,2026-01-10,2026,1,10,1205,United States,US-WA-061,Washington,Snohomish,Edmonds Waterfront,47.8119268,-122.3854144,"",,Unspecified,false,false,,,,,,,S293545903,"",,,,,Columba livia,rocpig1,Domestic,1868,,.00,0,,3495,5243
648642231,Photo,Brant,Branta bernicla,,,Alison Gale,2026-01-10,2026,1,10,1205,United States,US-WA-061,Washington,Snohomish,Edmonds Waterfront,47.8119268,-122.3854144,"",,Unspecified,false,false,,,,,,,S293545903,"",,,,,Branta bernicla,brant,Species,314,,.00,0,,3435,5152
648642230,Photo,Brant,Branta bernicla,,,Alison Gale,2026-01-10,2026,1,10,1205,United States,US-WA-061,Washington,Snohomish,Edmonds Waterfront,47.8119268,-122.3854144,"",,Unspecified,false,false,,,,,,,S293545903,"",,,,,Branta bernicla,brant,Species,314,,4.50,2,,1805,2708
648642194,Photo,Spotted Towhee,Pipilo maculatus,,,Alison Gale,2026-01-10,2026,1,10,1107,United States,US-WA-061,Washington,Snohomish,Edmonds Marsh,47.8085287,-122.3864508,"",,Unspecified,false,false,,,,,,,S293525790,"",,,,,Pipilo maculatus,spotow,Species,33386,,5.00,1,,3628,5442
648642138,Photo,Marsh Wren,Cistothorus palustris,,,Alison Gale,2026-01-10,2026,1,10,1107,United States,US-WA-061,Washington,Snohomish,Edmonds Marsh,47.8085287,-122.3864508,"",,Unspecified,false,false,,,,,,,S293525790,"",,,,,Cistothorus palustris,marwre,Species,27329,,3.50,2,,2169,3253
648642132,Photo,American Crow,Corvus brachyrhynchos,,,Alison Gale,2026-01-10,2026,1,10,1107,United States,US-WA-061,Washington,Snohomish,Edmonds Marsh,47.8085287,-122.3864508,"",,Unspecified,false,false,,,,,,,S293525790,"",,,,,Corvus brachyrhynchos,amecro,Species,21557,,5.00,1,,2584,3876
648016488,Photo,Great Blue Heron,Ardea herodias,,,Alison Gale,2026-01-01,2026,1,1,1037,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S291712899,"",,,,,Ardea herodias,grbher3,Species,7753,,3.00,1,,3414,5121
648016474,Photo,Dark-eyed Junco,Junco hyemalis,,,Alison Gale,2026-01-01,2026,1,1,1037,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S291712899,"",,,,,Junco hyemalis,daejun,Species,33124,,3.00,1,,3089,4633
648016453,Photo,Double-crested Cormorant,Nannopterum auritum,,,Alison Gale,2026-01-01,2026,1,1,1037,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S291712899,"",,,,,Nannopterum auritum,doccor,Species,7424,,5.00,2,,2525,3788
648016464,Photo,Bald Eagle,Haliaeetus leucocephalus,,,Alison Gale,2026-01-01,2026,1,1,1037,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S291712899,"",,,,,Haliaeetus leucocephalus,baleag,Species,8367,,4.00,1,,2676,4014
648016444,Photo,"Wilson's Snipe",Gallinago delicata,,,Alison Gale,2026-01-01,2026,1,1,1037,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S291712899,"",,,,,Gallinago delicata,wilsni1,Species,6104,,4.00,1,,2742,4113
648016433,Photo,Killdeer,Charadrius vociferus,,,Alison Gale,2026-01-01,2026,1,1,1037,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S291712899,"",,,,,Charadrius vociferus,killde,Species,5827,,3.00,1,,2116,3174
648016413,Photo,American Coot,Fulica americana,,,Alison Gale,2026-01-01,2026,1,1,1037,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S291712899,"",,,,,Fulica americana,y00475,Species,5500,,5.00,3,,4255,6382
648016389,Photo,Wood Duck,Aix sponsa,,,Alison Gale,2026-01-01,2026,1,1,1037,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S291712899,"",,,,,Aix sponsa,wooduc,Species,455,,5.00,2,,3709,5564
648016397,Photo,Gadwall,Mareca strepera,,,Alison Gale,2026-01-01,2026,1,1,1037,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S291712899,"",,,,,Mareca strepera,gadwal,Species,505,,5.00,1,,3348,5022
648016390,Photo,Wood Duck,Aix sponsa,,,Alison Gale,2026-01-01,2026,1,1,1037,United States,US-WA-033,Washington,King,Juanita Bay Park,47.6981686,-122.2101878,"",,Unspecified,false,false,,,,,,,S291712899,"",,,,,Aix sponsa,wooduc,Species,455,,5.00,3,,3674,5511
