,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
Scripps's Murrelet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56e-05,0.0,0.0001004,2.61e-05,3.82e-05,0.0001248,0.0001295,7.78e-05,0.0001782,0.0001613,0.0001807,0.000198,6.26e-05,0.0001,7.77e-05,2.95e-05,2.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guadalupe Murrelet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21e-05,3.82e-05,2.5e-05,0.0,0.0015,0.0015,0.0,2.58e-05,0.0,4.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swallow-tailed Gull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014436,0.0030413,0.0016777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Little Gull,0.0,0.0,4.05e-05,0.0015,2.18e-05,3.63e-05,0.0015,6.93e-05,4.17e-05,4.51e-05,0.0001423,2.81e-05,3.97e-05,6.3e-05,0.0015,1.4e-05,0.0015,4.55e-05,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,1.91e-05,0.0015,0.0015,0.0003632,0.0,0.0015,2.58e-05,0.0001237,0.0003131,0.000125,0.000233,0.0006201,0.0001052,0.0001104,0.0003096,3.01e-05,4.4e-05,0.0015,3.14e-05,0.0001058,3.45e-05
Ross's Gull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79e-05,0.0001492,0.0,0.0001588,0.0005001
Black-legged Kittiwake,0.0003482,0.0005647,0.0009304,0.000483,0.0008736,0.0005625,0.0004872,0.0011548,0.0007304,0.0009023,0.0017891,0.001011,0.0006352,0.0002939,0.0004748,0.0005042,0.0004877,0.000349,0.0008904,0.0001143,0.0002666,7.79e-05,0.0001457,0.0004099,0.000513,0.0003013,0.0007557,0.0002675,0.0003493,0.0004662,0.000441,0.0005169,0.000576,0.0025811,0.0011384,0.001148,0.0015498,0.0019414,0.0025099,0.0038503,0.0033956,0.0029551,0.0025272,0.0011871,0.0016409,0.0020743,0.001032,0.0008277
Red-legged Kittiwake,0.0,0.0015,0.0015,0.0015,0.0,0.0,0.0,0.0,2.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0,0.0,0.0,0.0,0.0,5.19e-05,0.0,0.0,5.16e-05,0.0,2.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0015,0.0015,0.0
Ivory Gull,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0
Sabine's Gull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002236,2.81e-05,9.92e-05,0.0,0.0003229,0.0007984,0.0014957,0.0011834,0.0009078,0.0005842,0.0001244,3.89e-05,6.24e-05,3.56e-05,2.23e-05,0.0003013,0.0002606,0.0007453,0.0012975,0.0021496,0.0025684,0.0040101,0.0059673,0.0089823,0.0074245,0.0045293,0.0022997,0.0020967,0.001004,0.0006522,8.28e-05,0.0001407,9.03e-05,6.59e-05,0.0,0.0,0.0,0.0
Bonaparte's Gull,0.0128382,0.0126529,0.0109621,0.0098772,0.0079934,0.0059512,0.0040461,0.0052888,0.0036309,0.0048499,0.0051436,0.0077649,0.0139942,0.0160796,0.0268361,0.0269903,0.0162906,0.0113488,0.0111383,0.0093974,0.0061139,0.0044791,0.0051191,0.0045984,0.0055756,0.008411,0.0127433,0.0192635,0.0221829,0.025485,0.0261772,0.0234543,0.021381,0.027876,0.0283614,0.0283866,0.0313711,0.0388797,0.0530621,0.0651392,0.064517,0.0612406,0.0492795,0.0364256,0.0251507,0.0183544,0.017438,0.014399
Black-headed Gull,4.54e-05,0.0015,6.07e-05,0.0015,0.0008954,5.44e-05,0.0015,4.62e-05,2.09e-05,0.0015,6.1e-05,1.4e-05,0.0004565,0.0001259,3.8e-05,0.0003081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0,2.58e-05,0.0006929,0.0002505,2.5e-05,5.18e-05,0.0,4.21e-05,0.0015,0.0,0.0,0.0,0.0,0.0,2.65e-05,0.0001724
Laughing Gull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007319,0.0005897,0.0002382,0.0001889,5.7e-05,2.8e-05,3.25e-05,0.0015,0.0001047,0.0,1.78e-05,0.0,0.0,1.78e-05,4.46e-05,7.53e-05,5.21e-05,1.91e-05,0.0,0.0001036,0.0002594,0.0001248,9.22e-05,5.16e-05,2.47e-05,0.0001252,5e-05,2.59e-05,5.91e-05,2.1e-05,2.76e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin's Gull,1.51e-05,0.0001046,2.02e-05,4.67e-05,0.0001092,0.0,0.0,4.62e-05,0.0001252,0.0001805,6.1e-05,0.0001404,1.98e-05,0.0003359,0.000114,0.0002521,0.0005853,0.0011227,0.0021823,0.0024129,0.0015107,0.0016358,0.0010613,0.0006773,0.0005799,0.000226,0.0002085,0.0005542,0.002096,0.0022014,0.0047996,0.0040101,0.0030182,0.0044653,0.002846,0.0023377,0.0022747,0.0019932,0.0013878,0.0014728,0.0017944,0.0005066,0.0006017,0.0003737,0.0005072,0.0003771,0.0,1.72e-05
Black-tailed Gull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,2.5e-05,0.0001813,5.19e-05,7.13e-05,0.0,5.16e-05,0.000396,0.0002713,0.00015,0.0001553,0.0002067,0.0004208,0.0002209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heermann's Gull,0.0002725,0.0001046,8.09e-05,0.0015,4.37e-05,1.81e-05,1.35e-05,2.31e-05,2.09e-05,0.0001128,6.1e-05,4.21e-05,5.95e-05,0.0015,1.9e-05,0.0001821,0.0003089,0.0001062,0.0007682,0.0006477,0.0016529,0.0034859,0.0058891,0.0116387,0.0165485,0.029476,0.0369009,0.0502226,0.0534484,0.0592577,0.0590998,0.0628598,0.0614474,0.0741553,0.0680328,0.0657483,0.0589426,0.0637813,0.0627178,0.0558817,0.0359716,0.0243443,0.0214507,0.0117608,0.0061161,0.0026714,0.0007409,0.0005863
Short-billed Gull,0.1163611,0.1165952,0.1131202,0.1143983,0.1104875,0.0862197,0.0720849,0.0986859,0.095718,0.0890799,0.0865473,0.0710775,0.0721545,0.0723792,0.0622377,0.0473696,0.0252813,0.0098619,0.0041201,0.0020954,0.0009064,0.0009348,0.00077,0.0012833,0.0023864,0.0040674,0.008261,0.0182888,0.0281216,0.0339023,0.0392788,0.0443244,0.053729,0.0584106,0.065162,0.0701524,0.0948631,0.1107631,0.1294809,0.1483095,0.1450184,0.1401272,0.1374289,0.1291053,0.1286771,0.1216607,0.1160594,0.1158303
Ring-billed Gull,0.0710187,0.0694134,0.0678559,0.0676606,0.0644055,0.0507666,0.0429911,0.0598628,0.0560911,0.0536194,0.0493626,0.04409,0.040871,0.0416684,0.041878,0.0405345,0.0384015,0.0377333,0.0359288,0.0381231,0.0376788,0.0344499,0.0333784,0.0356646,0.0431554,0.0546085,0.0615016,0.0719705,0.0796237,0.0932636,0.1006875,0.114438,0.1146925,0.1221124,0.1293835,0.1319349,0.1252093,0.1242493,0.1329652,0.1292474,0.114927,0.1119273,0.1005746,0.097406,0.0843427,0.075649,0.0663915,0.0737886
Western Gull,0.0180764,0.0174004,0.019032,0.0189599,0.0179086,0.0154404,0.0147499,0.0178064,0.0142315,0.0131511,0.014943,0.0140414,0.012307,0.0138965,0.0145481,0.0209395,0.0203876,0.0117736,0.0120635,0.0078862,0.0060784,0.0056475,0.0066174,0.0096959,0.008921,0.0130307,0.0155318,0.0208688,0.0190139,0.020072,0.0275263,0.0306012,0.026565,0.0349224,0.0333111,0.0306199,0.0220972,0.0198799,0.0245674,0.0259,0.021064,0.0213329,0.0182918,0.0195428,0.0170655,0.0174115,0.0193432,0.0189343
American Herring Gull,0.0215887,0.0214786,0.0203264,0.0195519,0.0187604,0.0160029,0.013965,0.0176217,0.0149201,0.0130157,0.0115681,0.0102643,0.0078407,0.0063395,0.0050899,0.0052524,0.0033166,0.0022455,0.001676,0.0004953,0.0002488,0.0001363,6.24e-05,0.0001426,0.0001115,0.0001506,5.21e-05,0.0002484,0.0017467,0.001554,0.0029316,0.0043665,0.0067276,0.0128281,0.0141807,0.0172824,0.0183977,0.0220801,0.0286718,0.032233,0.0317754,0.0290442,0.0287012,0.0287756,0.0238379,0.0216858,0.0222804,0.0226418
Vega Gull,0.0,2.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Great Black-backed Gull,0.0,0.0015,0.0001618,1.56e-05,2.18e-05,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glaucous Gull,0.0016805,0.001213,0.0011326,0.0018228,0.0020093,0.0015059,0.0010284,0.0014319,0.0009808,0.0006767,0.0006506,0.0005336,0.0004764,0.0002939,0.0002279,0.0004342,0.0002764,0.0001062,0.0001222,6.35e-05,0.0,1.95e-05,2.08e-05,1.78e-05,0.0,0.0,0.0,1.91e-05,4.99e-05,0.0001036,0.0015,0.0001069,2.3e-05,0.0,4.95e-05,2.09e-05,5e-05,0.0,2.95e-05,0.0001683,8.28e-05,0.000985,0.001053,0.0005056,0.0018796,0.0007229,0.0009261,0.0014313
Lesser Black-backed Gull,0.0009841,0.0014849,0.0008495,0.0010438,0.0007207,0.0004355,0.0003654,0.0003464,0.0003339,0.0002707,0.0002846,0.0001123,0.0001786,0.000105,0.0001519,7e-05,3.25e-05,0.0,0.0,2.54e-05,1.78e-05,0.0001168,0.0001249,0.0003386,0.0,0.0,0.0,3.82e-05,4.99e-05,0.0001036,0.0001297,7.13e-05,4.61e-05,0.0,0.0001732,0.0005636,0.0010249,0.0008024,0.0009154,0.0006312,0.0004969,0.000591,0.0005114,0.0015168,0.0010144,0.00154,0.0010849,0.000638
California Gull,0.0257369,0.0234864,0.0211557,0.0218265,0.021403,0.017273,0.0159001,0.0215709,0.0223488,0.025084,0.0250879,0.0251622,0.0279289,0.0241614,0.0240822,0.0223682,0.0234929,0.0232286,0.0273219,0.0287383,0.0294322,0.0306134,0.0321299,0.040673,0.0467238,0.0688443,0.0901676,0.1267032,0.1400339,0.1484033,0.1537683,0.1568732,0.1597585,0.1653976,0.1554929,0.1513671,0.1354331,0.1306171,0.134353,0.1293736,0.1062032,0.0916357,0.0738891,0.0575731,0.0491378,0.0436545,0.0326268,0.0283152
Glaucous-winged Gull,0.2227,0.2210603,0.2077948,0.2124385,0.2071503,0.1741994,0.1537233,0.192822,0.185635,0.1815208,0.1744567,0.1623887,0.1620549,0.1661489,0.162175,0.1520533,0.1358197,0.1230011,0.117074,0.1090609,0.0990491,0.0944304,0.0985745,0.1113606,0.1239797,0.1418815,0.1541188,0.1736962,0.1768889,0.1834192,0.1872357,0.1851753,0.1863696,0.1966549,0.1970451,0.1954707,0.1957255,0.2044937,0.2229965,0.2446506,0.2370317,0.2385174,0.2404104,0.242361,0.240975,0.2346156,0.2309015,0.2335058
Slaty-backed Gull,0.000439,0.0006274,0.0003438,0.0005764,0.0006552,0.0005806,0.0001759,0.0003233,0.0005008,0.0003158,0.0002033,7.02e-05,3.97e-05,8.4e-05,0.0,7e-05,4.88e-05,0.0,1.75e-05,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,2.61e-05,1.91e-05,0.0001497,2.59e-05,2.59e-05,7.13e-05,2.3e-05,0.0001807,2.47e-05,0.0004383,0.0007999,0.000673,0.0016536,0.001052,0.0005521,0.0003659,0.0002407,0.0004616,0.0003282,0.0002829,0.0003175,0.0005173
Iceland Gull,0.0131712,0.0116072,0.0117711,0.0122453,0.0107452,0.0086728,0.0066713,0.0099079,0.0067819,0.006271,0.0045947,0.0036086,0.0027591,0.0021831,0.0021271,0.0016668,0.0012844,0.0005614,0.0004365,8.89e-05,8.89e-05,1.95e-05,2.08e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59e-05,5.35e-05,0.0002304,0.0012906,0.0024996,0.0039866,0.0058993,0.0094481,0.0134648,0.0183257,0.0167021,0.016267,0.0132074,0.0137832,0.0130378,0.0122572,0.0138128,0.0130712
Least Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002488,0.0015,8.32e-05,0.0002852,0.0003791,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caspian Tern,1.51e-05,0.0,0.0,0.0,0.0,0.0015,1.35e-05,0.0,0.0,6.77e-05,0.0002846,0.0022607,0.01058,0.0285906,0.056578,0.0843465,0.0812252,0.0676832,0.0644378,0.0669122,0.0587577,0.0610127,0.0661326,0.0761059,0.088987,0.0937759,0.1025982,0.1153898,0.1170776,0.1244982,0.1371903,0.1389082,0.1249453,0.1113233,0.0797882,0.0480067,0.023647,0.0100953,0.0055513,0.0026089,0.0004693,0.0003377,0.0001504,0.0003078,0.0002088,0.0002514,2.65e-05,5.17e-05
Black Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,7e-05,0.0006991,0.001942,0.0030901,0.0044193,0.0039634,0.0054722,0.0045365,0.0035825,0.0033231,0.0026614,0.0021109,0.0016626,0.0011478,0.001295,0.0007264,0.0005525,0.0002765,0.0003097,0.0001237,0.0001461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forster's Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-05,1.98e-05,0.0002519,0.0005508,0.0017368,0.0034304,0.0047641,0.0053771,0.0057908,0.0042478,0.0035248,0.0029966,0.0025844,0.0018511,0.0025358,0.0016939,0.0016626,0.0024703,0.0027453,0.0029316,0.0036358,0.0040089,0.0032264,0.0018066,0.0007305,0.000225,0.0001035,2.95e-05,4.21e-05,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
Arctic Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-05,1.9e-05,0.0002521,0.0003739,0.0004096,0.0003666,0.0001397,0.0001777,5.84e-05,4.16e-05,0.0002139,0.000223,0.0011549,0.0002345,0.000344,0.000524,0.0011396,0.0018939,0.0014971,0.0010829,0.0017035,0.0011384,0.0004174,5e-05,2.59e-05,0.0002953,4.21e-05,0.0004141,0.0004784,6.02e-05,0.0,0.0,0.0,0.0,0.0
Common Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7e-05,0.0003362,0.0019022,0.0032013,0.003352,0.001181,0.0005154,0.0004284,0.0002289,0.0002495,0.0001784,0.0004519,0.0006515,0.0005351,0.0017966,0.0030043,0.0054741,0.0070933,0.0099071,0.0123377,0.0115079,0.007201,0.0030246,0.0012166,0.0008268,0.0004208,5.52e-05,5.63e-05,0.0,0.0,2.98e-05,0.0,0.0,0.0
Elegant Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-05,0.0,0.0,1.75e-05,0.0,0.0,0.0,0.0015,1.78e-05,0.0015,2.51e-05,2.61e-05,5.73e-05,0.0001747,0.0002072,0.0010896,0.0011763,0.0007834,0.0006453,0.0003217,0.0001461,0.000225,5.18e-05,0.0,2.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pied-billed Grebe,0.1085038,0.1093381,0.1068301,0.1084315,0.1009435,0.0872902,0.0748725,0.1051756,0.1039606,0.1035618,0.1008193,0.0989637,0.0859899,0.0795583,0.0689989,0.0586027,0.051977,0.0515248,0.0494064,0.0480284,0.0441127,0.043739,0.0426803,0.0409404,0.0402783,0.0461222,0.0495922,0.0548665,0.058963,0.0658362,0.0748476,0.0835338,0.0902472,0.092507,0.1016408,0.1084325,0.1101112,0.1147494,0.1256127,0.1310989,0.1243133,0.1315997,0.1287945,0.1253023,0.1112835,0.1111006,0.1076976,0.1105191
Horned Grebe,0.1240973,0.1198369,0.1186214,0.1149903,0.1090242,0.0871088,0.0739658,0.0938359,0.0917115,0.0850421,0.0854087,0.0761886,0.0787447,0.0749192,0.0734051,0.0557734,0.0269071,0.0082082,0.0032647,0.001816,0.0016173,0.0016748,0.0011653,0.0010872,0.0010036,0.0008034,0.0012769,0.0016244,0.0027448,0.0057238,0.0078869,0.0135629,0.024814,0.0386392,0.0507338,0.0668754,0.0944382,0.1151118,0.1370401,0.15176,0.1520857,0.1564505,0.1485905,0.1379424,0.1278418,0.1238607,0.1178323,0.1203828
Red-necked Grebe,0.0605423,0.0610478,0.0588354,0.0553686,0.0495981,0.0396807,0.0305011,0.0428416,0.0423605,0.041145,0.0432838,0.0412255,0.0443051,0.0431378,0.0408524,0.0288111,0.018778,0.0086482,0.0048708,0.0026668,0.0014752,0.0029601,0.0026012,0.0024418,0.0020518,0.0020588,0.0035702,0.0050261,0.0098812,0.0168864,0.019821,0.0261634,0.0327627,0.0418914,0.0430123,0.0453976,0.0521185,0.0612963,0.0702179,0.0785205,0.0719708,0.0723292,0.0724751,0.0677292,0.0616385,0.0623861,0.0610198,0.0630454
Eared Grebe,0.0066765,0.0064415,0.007544,0.0067458,0.0047829,0.0043001,0.0047633,0.0056583,0.0044239,0.0047145,0.0059975,0.0055604,0.0060741,0.0045762,0.0059446,0.0049162,0.0046661,0.0043241,0.0048359,0.0037844,0.0033413,0.0044012,0.0033295,0.0025131,0.0018065,0.0015064,0.0023715,0.0018537,0.0024454,0.0027971,0.0031911,0.0047942,0.0056909,0.0074078,0.0064345,0.0075767,0.0101237,0.0113119,0.012077,0.0108776,0.0114292,0.0106946,0.0072204,0.0071884,0.0052509,0.0058457,0.005848,0.0062252
Western Grebe,0.0476436,0.0456342,0.0443946,0.040397,0.0353804,0.0282682,0.0241546,0.030555,0.0270022,0.025648,0.0270397,0.0253166,0.0264798,0.0294303,0.0301977,0.0293714,0.0261755,0.0186011,0.0151885,0.0137406,0.0116058,0.0101655,0.0079076,0.0069155,0.00678,0.0069296,0.0051338,0.0053127,0.0068121,0.0081065,0.0118044,0.0168779,0.025436,0.0324446,0.0413295,0.0589647,0.0727909,0.0853955,0.0973543,0.1009068,0.0933661,0.08308,0.0709107,0.0631348,0.0520317,0.050066,0.050647,0.0494396
Clark's Grebe,0.0003179,0.0004183,0.0005259,0.0006387,0.0010265,0.0004173,0.0002977,0.0003233,0.0003756,0.0004512,0.0006099,0.0004914,0.0007543,0.0008816,0.0012915,0.0016668,0.0022274,0.0026551,0.0021124,0.0025271,0.0023283,0.0019279,0.0021018,0.0013368,0.0014274,0.0014813,0.0007818,0.00086,0.0009981,0.0013468,0.0011415,0.0014793,0.0021888,0.0028908,0.0012869,0.001148,0.0014748,0.0017084,0.0020965,0.0013045,0.0018497,0.0012665,0.0010229,0.0009672,0.000537,0.0007229,0.0006351,0.0004484
Red-billed Tropicbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red-throated Loon,0.0286134,0.0290913,0.0292256,0.0263601,0.0209662,0.0173093,0.0135726,0.0161667,0.0154418,0.0121811,0.0117307,0.0096745,0.0094883,0.0101809,0.009914,0.0085159,0.0065845,0.003171,0.0030377,0.0019049,0.0012263,0.0015774,0.0013526,0.0014615,0.0013382,0.0018579,0.0019545,0.0026564,0.003693,0.0045065,0.0066156,0.01064,0.0099993,0.0111246,0.0106912,0.0117512,0.0135983,0.0162042,0.0203449,0.028004,0.0276896,0.0258922,0.026866,0.0265993,0.0289695,0.0268402,0.0304834,0.0296086
Arctic Loon,0.0013777,0.0010248,0.0002427,0.0001091,2.18e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002519,9.5e-05,1.4e-05,1.63e-05,1.52e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0001099,0.0001193,6.29e-05,0.0002911,0.0010174
Pacific Loon,0.0267512,0.0280038,0.0248367,0.0236025,0.0205294,0.0151501,0.0131396,0.0162359,0.0146071,0.0130157,0.0134182,0.0098992,0.0102029,0.0105588,0.0116802,0.013054,0.0148761,0.0130026,0.0134951,0.0096387,0.0049587,0.0035443,0.0023723,0.0022814,0.001695,0.0024103,0.0023975,0.0028857,0.0037179,0.0040662,0.005552,0.00843,0.0084556,0.0118215,0.014057,0.0214778,0.0289214,0.0342203,0.0442036,0.0474237,0.0407476,0.0425532,0.0399832,0.0356562,0.0331464,0.0332516,0.0320711,0.0310053
Common Loon,0.0614658,0.0600021,0.0612827,0.0576432,0.0526339,0.0443799,0.0405689,0.047784,0.0490172,0.047416,0.0524326,0.0488641,0.0609194,0.0707628,0.0828633,0.0798644,0.0563504,0.0311334,0.0225733,0.0154169,0.0125478,0.0123077,0.0117157,0.0128685,0.0116419,0.0120766,0.0117791,0.0143521,0.0177662,0.022118,0.0264626,0.0341478,0.0465636,0.0615337,0.068701,0.0767481,0.0844644,0.0927728,0.1042343,0.1123525,0.1011236,0.0964483,0.0807786,0.0762805,0.0685303,0.0648061,0.0596703,0.0634937
Yellow-billed Loon,0.0012868,0.0017149,0.0021237,0.0015891,0.0006334,0.0005262,0.0007172,0.0022633,0.000939,0.0010376,0.0015655,0.0012356,0.0007146,0.0008397,0.0005698,0.0003782,0.0002926,0.0001821,8.73e-05,5.08e-05,0.0015,1.95e-05,6.24e-05,1.78e-05,0.0,0.0015,2.61e-05,3.82e-05,2.5e-05,0.0,0.0,1.78e-05,2.3e-05,2.58e-05,9.9e-05,0.0001044,0.000275,0.0003624,0.0004725,0.0003366,0.0003313,0.0005066,0.0007521,0.001297,0.0013724,0.0012886,0.0012701,0.0017417
Laysan Albatross,7.57e-05,0.0,0.0001011,1.56e-05,0.0001092,1.81e-05,0.0,4.62e-05,4.17e-05,6.77e-05,0.0002236,1.4e-05,0.0,0.0,1.9e-05,0.0001401,6.5e-05,0.0015,8.73e-05,1.27e-05,0.0,3.89e-05,0.0,3.56e-05,0.0,7.53e-05,0.0,5.73e-05,0.0001497,0.0003108,0.0001038,0.0002317,6.91e-05,0.0004646,0.0001237,0.0001879,7.5e-05,5.18e-05,0.0001476,0.0,0.0,0.0,0.0001203,0.0,8.95e-05,0.0001886,0.0,0.0
Black-footed Albatross,0.0,0.0,0.0001011,1.56e-05,0.0001529,1.81e-05,2.71e-05,6.93e-05,0.0001252,6.77e-05,0.0005286,0.0003089,0.0001588,0.0015,0.0004748,0.0017648,0.0016908,0.0018055,0.0007507,0.0004445,0.0001955,5.84e-05,0.000333,0.0006416,0.0002007,0.000929,0.0005733,0.0013569,0.0016968,0.0025381,0.0019977,0.0024239,0.0021197,0.002736,0.0021283,0.0022751,0.0013248,0.0008024,0.0006496,0.0001262,0.0,0.0,9.03e-05,0.0,0.0002685,0.0,0.0,0.0
Short-tailed Albatross,0.0,0.0,0.0015,1.56e-05,0.0,0.0,0.0,0.0,0.0,2.26e-05,4.07e-05,1.4e-05,0.0,0.0,0.0,2.8e-05,1.63e-05,0.0015,1.75e-05,0.0,0.0,1.95e-05,0.0,1.78e-05,0.0,5.02e-05,0.0,5.73e-05,0.0,0.0015,0.0015,1.78e-05,2.3e-05,0.0015,2.47e-05,2.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White-capped Albatross,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilson's Storm-Petrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51e-05,0.0,3.82e-05,2.5e-05,0.0,0.0,5.35e-05,4.61e-05,2.58e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fork-tailed Storm-Petrel,1.51e-05,6.27e-05,4.05e-05,0.0015,0.0015,3.63e-05,0.0,0.0015,8.35e-05,4.51e-05,0.000122,9.83e-05,1.98e-05,2.1e-05,0.0002469,0.0010925,0.001447,0.0022303,0.0012919,0.000381,0.0002666,0.0001168,0.0003121,0.0007129,0.0002899,0.000929,0.0006776,0.0015288,0.0019213,0.0026158,0.0023349,0.0026734,0.0031104,0.0027618,0.0023263,0.0016281,0.0010499,0.0005436,0.0007382,0.0003998,0.0001656,8.44e-05,3.01e-05,0.0001099,0.000537,0.00022,2.65e-05,3.45e-05
