,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
Harris's Hawk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001201,0.0
Broad-winged Hawk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002438,0.0,0.0001008,0.0010202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red-shouldered Hawk,0.0004125,0.0005841,0.0004978,0.0018773,0.0016952,0.0011614,0.0009019,0.0001866,8.02e-05,0.0001877,0.0003463,0.0001216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2e-05,0.0005521,0.0018407,0.0008712,0.0009711,0.0015051,0.0020514,0.0006095,0.0013628,0.0002017,0.0,0.0001277,0.0001813,0.0,0.0002359,0.001322,0.0009865,0.0001067,0.0005037,0.0,0.0003469
Swainson's Hawk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007512,0.000758,0.0011693,0.0009921,0.0004002,0.0001257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83e-05,0.0,0.0015,0.0001219,9.73e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red-tailed Hawk,0.1109147,0.1110648,0.1168271,0.1155489,0.1015499,0.0961818,0.0873119,0.1208361,0.1112716,0.1247536,0.1290909,0.1283127,0.1081102,0.1246819,0.1229447,0.1257027,0.1088108,0.1025441,0.0957183,0.0982586,0.0770843,0.0816652,0.0822142,0.0748305,0.064488,0.0696464,0.0740463,0.066366,0.055212,0.0541171,0.0484132,0.0552662,0.0494682,0.0658863,0.0856899,0.091794,0.0837031,0.1073453,0.0984674,0.1116047,0.0982134,0.1230098,0.1253455,0.1219622,0.1037464,0.1266683,0.1254355,0.1197613
Rough-legged Hawk,0.0033593,0.0025033,0.003236,0.0022657,0.0020181,0.0019599,0.0019165,0.0015863,0.0008825,0.0011264,0.0007792,0.0004255,0.0003847,0.0001818,8.35e-05,0.0001263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73e-05,0.0003025,0.0004534,0.0015,0.000816,0.0009403,0.0017691,0.0015623,0.002511,0.0018145,0.0030219,0.000841,0.0023591
Ferruginous Hawk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Barn Owl,0.0068953,0.0066756,0.0069698,0.0092569,0.0066193,0.005662,0.005073,0.0038257,0.0048135,0.0068525,0.0067532,0.00699,0.0045399,0.0057252,0.0046741,0.0060009,0.0052961,0.0050315,0.0041617,0.0066009,0.0049186,0.0073698,0.0050231,0.0058104,0.0046548,0.005794,0.0085053,0.0076399,0.0041961,0.0055221,0.0056005,0.0067979,0.0051174,0.0066369,0.005607,0.0061326,0.0063534,0.0068012,0.0067688,0.0070716,0.0039703,0.0043637,0.0072107,0.0056497,0.0054435,0.0070511,0.0074492,0.007355
Flammulated Owl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Screech-Owl,0.0015323,0.0005841,0.0008297,0.0015536,0.0012108,0.0008711,0.0010146,0.0018662,0.0025672,0.0034732,0.0031169,0.0028568,0.0017698,0.0023628,0.0017528,0.0013897,0.0011005,0.0012756,0.0014406,0.0012573,0.000887,0.0008963,0.0007176,0.0005282,0.0010667,0.0014189,0.0013759,0.0012887,0.0009938,0.0012271,0.0011201,0.0017657,0.0008027,0.0015687,0.0012189,0.0006814,0.0009076,0.0006801,0.0006386,0.0010879,0.0008359,0.0008256,0.0007211,0.0008071,0.0007471,0.0012591,0.0010813,0.0014571
Snowy Owl,0.0037129,0.0024199,0.0018254,0.0015536,0.0002422,0.0005807,0.0002255,0.0004665,0.0015243,0.0012203,0.0006061,0.0003647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001813,0.0013583,0.0005897,0.0102151,0.0060084,0.0041627,0.0021405,0.0026433,0.0036081
Great Horned Owl,0.0037718,0.0045895,0.0046465,0.0049845,0.0037133,0.0042102,0.0035511,0.005412,0.0048937,0.0032855,0.0032035,0.0035254,0.0025392,0.0019993,0.0031717,0.0025899,0.003439,0.0024095,0.0006403,0.0027032,0.0016933,0.0010955,0.0017427,0.0014966,0.0015516,0.0014189,0.0017511,0.0028535,0.0022085,0.0033133,0.0034848,0.0035314,0.0034116,0.0051889,0.0048757,0.0044778,0.0035296,0.0068012,0.00447,0.0045331,0.003239,0.0054252,0.0055282,0.0026007,0.0030953,0.0050365,0.0038448,0.0069387
Northern Pygmy-Owl,0.0003536,0.0005841,0.0012446,0.0023304,0.0005651,0.0010163,0.0007328,0.0013063,0.0013638,0.0009387,0.0005195,0.0007294,0.0007695,0.0008179,0.0005843,0.000758,0.0004815,0.0004961,0.0003201,0.0005029,0.0004032,0.0003984,0.0007176,0.0004402,0.0009697,0.0002365,0.0002502,9.2e-05,0.0003313,0.0001227,0.0007467,0.0008828,0.0005017,0.0001207,0.0001219,0.000292,0.0010085,0.0007935,0.0002554,0.0003626,0.0004179,0.0011794,0.0006009,0.0004484,0.0005337,0.0002518,0.0007209,0.0006245
Burrowing Owl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012987,0.0015,0.0,0.0002726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotted Owl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0,0.0,0.0,9.96e-05,0.0015,8.8e-05,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barred Owl,0.0081919,0.0095127,0.0087952,0.0074443,0.0074265,0.0087108,0.0091314,0.0130634,0.0158845,0.0135173,0.0166234,0.0165329,0.0142351,0.0161759,0.0161923,0.0188238,0.018502,0.0189923,0.0190476,0.020997,0.0188679,0.0204163,0.0201948,0.0241218,0.0202676,0.0160814,0.0205128,0.0163844,0.0131405,0.0142349,0.0169259,0.0164209,0.0156532,0.019066,0.0218186,0.0148934,0.0156313,0.0142825,0.01341,0.0135993,0.0136872,0.0108503,0.0110564,0.007802,0.0073647,0.0076807,0.0091313,0.0090896
Great Gray Owl,0.0002357,8.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0002816,8.66e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0,0.0,0.0015,0.0,0.0,0.0,9.73e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0015,6.94e-05
Long-eared Owl,5.89e-05,0.0003338,0.0004149,6.47e-05,0.0004843,0.000363,0.0002255,0.0001866,0.0006418,0.0,0.0006061,0.0004255,7.69e-05,9.09e-05,0.0001669,0.0,0.0,0.0,0.0015,0.0001257,0.0015,0.0015,0.0001025,8.8e-05,0.0001939,0.0010642,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001219,0.0,0.0,0.0001134,0.0,0.0029012,0.0001045,0.0003538,0.0015,0.0005381,0.0007471,0.0001259,0.0002403,0.0002082
Short-eared Owl,0.0019448,0.0020027,0.0013276,0.0022657,0.0013723,0.0013792,0.0005073,0.0006532,0.0006418,0.000751,0.0006061,0.0010941,0.0005386,0.0005453,0.0009181,0.0010107,0.0004815,0.0002835,0.0,0.0003143,0.0,0.0001992,0.0015,0.0015,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0001003,0.0006034,0.0009751,0.0003894,0.0005042,0.0020404,0.0025543,0.0040798,0.0044927,0.0068404,0.0052878,0.0044839,0.0030953,0.0021405,0.0015619,0.0024979
Northern Saw-whet Owl,0.0023574,0.002253,0.0012446,0.0018773,0.001453,0.0016696,0.0009582,0.0019595,0.0023265,0.0015019,0.0018182,0.0010333,0.0010003,0.000727,0.0003339,0.0001895,0.0002063,0.0001417,0.0001601,6.29e-05,8.06e-05,0.0001992,0.0001025,0.0001761,9.7e-05,0.0001182,0.0015,0.0001841,0.0002208,0.0,0.0001245,8.83e-05,0.0005017,0.0002413,0.0002438,0.0012655,0.0003025,0.0017003,0.0012771,0.0037171,0.0011493,0.0025946,0.002043,0.0028697,0.0023482,0.0018887,0.0036045,0.0027061
Belted Kingfisher,0.1096181,0.1022196,0.1120976,0.1081693,0.0841944,0.070122,0.0618905,0.0871513,0.0861613,0.0880503,0.0926407,0.088196,0.0767159,0.0806979,0.0772056,0.0746005,0.0660293,0.0593863,0.0545818,0.0683347,0.0615223,0.0711085,0.075551,0.0862752,0.0925136,0.1135154,0.1324578,0.15243,0.1390239,0.1844398,0.1884256,0.2110885,0.1843267,0.1930735,0.2028279,0.2010124,0.1674062,0.1897529,0.1998723,0.1922031,0.1630969,0.1756103,0.185795,0.1623173,0.1229587,0.1232687,0.1312027,0.124549
Williamson's Sapsucker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003547,0.0005003,0.0002761,0.0,0.0002454,0.0001245,8.83e-05,0.0001003,0.0001207,0.0001219,0.0,0.0001008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow-bellied Sapsucker,0.0004715,0.0011682,0.0009957,0.0015,0.0,7.26e-05,5.64e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019212,0.0006296,0.0,0.0011102
Red-naped Sapsucker,0.0002947,8.34e-05,0.0003319,0.0009063,0.0004036,0.000363,0.0002818,0.0002799,8.02e-05,0.0,0.0,0.0,0.0003078,0.0,0.0001669,0.0001263,6.88e-05,7.09e-05,0.0,6.29e-05,0.0,0.0015,0.0001025,8.8e-05,0.0001939,0.0,0.0001251,0.0,0.0,0.0,0.0001245,0.0003531,0.0,0.0,0.0,0.0,0.0001008,0.0006801,0.0002554,9.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004163
Red-breasted Sapsucker,0.0253418,0.0226135,0.0223199,0.0178017,0.014288,0.0168409,0.0173609,0.0290193,0.036422,0.0490003,0.0580952,0.0577437,0.0536319,0.0632497,0.0674401,0.0661361,0.058601,0.0586068,0.0596238,0.0832338,0.0738591,0.0817648,0.0871348,0.0544942,0.0386928,0.0302708,0.0262664,0.021539,0.0149072,0.0170573,0.0176727,0.0212766,0.0227774,0.0294437,0.0351048,0.0412732,0.0307584,0.0262979,0.0213282,0.024388,0.0174485,0.0252388,0.0206706,0.0208053,0.0208133,0.0157391,0.0277544,0.0317097
Lewis's Woodpecker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001263,0.0048834,0.0002835,8e-05,0.0003143,0.0004032,9.96e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001104,0.0,0.0,8.83e-05,0.0005017,0.0012067,0.0020722,0.0008761,0.0015,0.0001134,0.0,0.0,0.0,0.0,0.0001202,0.0,0.0,0.0,0.0,0.0
Acorn Woodpecker,0.0002947,0.0005007,0.0002489,0.0003884,0.0002422,0.0002178,0.0001127,9.33e-05,0.0001604,0.0001877,0.0002597,0.0001216,0.0001539,0.0001818,8.35e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001219,0.0003894,0.0011093,0.0,0.0,0.0,0.0013583,0.0027126,0.0026439,0.0004484,0.0002135,0.0002518,0.0003604,0.0002775
American Three-toed Woodpecker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29e-05,8.06e-05,0.0,0.0003075,0.0004402,0.0003879,0.0001182,0.0002502,0.0003682,0.0002208,0.0015,0.0001245,8.83e-05,0.0,0.0001207,0.0001219,0.0001947,0.0015,0.0002267,0.0001277,9.07e-05,0.0001045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-backed Woodpecker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29e-05,0.0002419,0.000498,0.0008201,0.0012325,0.0022304,0.0026014,0.0021263,0.0010125,0.000773,0.0,0.0006223,8.83e-05,0.0004014,0.0002413,0.0,9.73e-05,0.0,0.0002267,0.0002554,0.000272,0.0003134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Downy Woodpecker,0.1257661,0.1328438,0.1369897,0.1341921,0.116403,0.1272503,0.1281777,0.1362322,0.1287605,0.1384587,0.1641558,0.1646,0.1559711,0.1798437,0.1742759,0.1695408,0.1410001,0.1291191,0.1189276,0.1344691,0.1230447,0.1296684,0.1359303,0.1318778,0.1226726,0.1281778,0.1342089,0.1400037,0.1248896,0.142226,0.143995,0.1651805,0.1536223,0.1696633,0.1795466,0.172199,0.1487495,0.1427114,0.1237548,0.1271079,0.1065719,0.1392853,0.1403677,0.1561295,0.1286156,0.1536137,0.1581161,0.1599362
Hairy Woodpecker,0.0348303,0.0408879,0.0394955,0.0416235,0.0372134,0.0453688,0.0474607,0.0418027,0.0424388,0.0459026,0.0518615,0.0469244,0.0392428,0.0428026,0.0457391,0.0514813,0.0506225,0.0532209,0.0468988,0.0523669,0.0468473,0.045613,0.0517683,0.044018,0.0430566,0.036656,0.0421513,0.0365427,0.0343419,0.0366916,0.039079,0.0433478,0.0459563,0.0446482,0.0469283,0.046043,0.0354982,0.0347994,0.0342273,0.0332729,0.0306133,0.03833,0.0415815,0.042059,0.0372505,0.0431881,0.0505827,0.0433666
Pileated Woodpecker,0.0380717,0.0431409,0.0445569,0.0512688,0.0482725,0.0576365,0.0615523,0.0626108,0.0622543,0.0678682,0.0781818,0.0773158,0.0728686,0.076972,0.0781237,0.08237,0.0773093,0.0713628,0.0631453,0.0690262,0.0573295,0.053182,0.0552537,0.0492121,0.0496509,0.0519097,0.0486554,0.0565169,0.0571996,0.0663885,0.0660859,0.0763662,0.0737508,0.0791601,0.0714286,0.0674584,0.0540541,0.0531625,0.053129,0.0467815,0.0397033,0.0426937,0.0449465,0.0457358,0.0400256,0.0410476,0.0480596,0.0473217
Northern Flicker,0.3065182,0.320761,0.3341354,0.3370016,0.337504,0.3805894,0.3863931,0.4155081,0.4123546,0.4440064,0.4840693,0.477875,0.419129,0.4317521,0.4272598,0.4166509,0.3727904,0.3694281,0.3437375,0.3619161,0.3276891,0.3821333,0.3912865,0.3792587,0.3529868,0.373655,0.3678549,0.3583395,0.3198984,0.337342,0.3369011,0.3737088,0.3548063,0.4029202,0.4648952,0.507252,0.4622832,0.4835638,0.4592593,0.4318223,0.3734197,0.4078311,0.4062012,0.3959286,0.346355,0.382901,0.3890424,0.3820427
Crested Caracara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060482,0.0004402,0.0002909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Kestrel,0.0216879,0.0163551,0.0174245,0.0230451,0.0117049,0.0101626,0.0096951,0.0106373,0.0065784,0.0111706,0.0094372,0.010637,0.0073099,0.0094511,0.0100159,0.0078959,0.004402,0.0051733,0.0044018,0.005155,0.0044348,0.0061747,0.0050231,0.0033454,0.0051396,0.005794,0.0060038,0.0046024,0.0038648,0.0078537,0.0059739,0.0058268,0.0070239,0.0100157,0.0121892,0.0126545,0.0086729,0.0109952,0.0099617,0.0109701,0.0098213,0.0167473,0.0173056,0.0171285,0.0113139,0.0192647,0.0144179,0.0170691
Merlin,0.016207,0.0156041,0.0175904,0.0181901,0.0121085,0.0117596,0.0108788,0.0131567,0.0134777,0.0116399,0.0160173,0.021274,0.0146199,0.0189931,0.0171104,0.015476,0.0114863,0.0087875,0.0068828,0.0063494,0.0049992,0.0071706,0.009021,0.0107404,0.0090186,0.0151354,0.0203877,0.0263255,0.0215327,0.0190207,0.0184194,0.0263088,0.0245836,0.0343912,0.0366894,0.032123,0.027733,0.0306053,0.0329502,0.030825,0.0249713,0.0244133,0.0233145,0.0185634,0.0207066,0.0185092,0.0191037,0.0215792
Eurasian Hobby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gyrfalcon,0.0,0.0,0.0001659,0.0,0.0015,0.0002904,5.64e-05,0.0003732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001045,0.0,0.0015,0.0,0.0,0.0,0.0001201,6.94e-05
Peregrine Falcon,0.0129656,0.0119326,0.0105377,0.012623,0.0091217,0.0071864,0.0067076,0.0083046,0.0077016,0.0085422,0.0069264,0.0088135,0.0060788,0.006634,0.0077623,0.0084012,0.0066717,0.0056693,0.0067227,0.0062865,0.0065312,0.0056767,0.0057406,0.0044018,0.0070791,0.0052028,0.0086304,0.0087445,0.0099382,0.0062584,0.0110765,0.0109473,0.0097331,0.0118258,0.0184057,0.01392,0.0113957,0.0151893,0.0141762,0.0126927,0.0112841,0.0147423,0.0156231,0.0144382,0.0097129,0.0132209,0.0139373,0.0132528
Prairie Falcon,5.89e-05,8.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001207,0.0001219,9.73e-05,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0012591,0.0002403,0.0
Cockatiel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001841,0.0,0.0,0.0,0.0,0.0001003,0.0,0.0,0.0015,0.0,0.0001134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rose-ringed Parakeet,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budgerigar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09e-05,8e-05,0.0,0.0015,0.0003984,0.0,0.0001761,0.0,0.0,0.0,0.0,0.0001104,0.0,0.0001245,0.0,0.0001003,0.0,0.0,0.0,0.0001008,0.0,0.0,0.0,0.0001045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monk Parakeet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69e-05,0.0,8.35e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001202,0.0,0.0,0.0,0.0,6.94e-05
Blue-and-yellow Macaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitred Parakeet,0.0,8.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0002597,0.0002431,0.0,0.0,0.0,6.32e-05,6.88e-05,0.0001417,8e-05,6.29e-05,0.0015,0.0001992,0.0015,0.0001761,0.0,0.0002365,0.0,0.0001841,0.0,0.0001227,0.0,8.83e-05,0.0001003,0.0001207,0.0,0.0015,0.0,0.0002267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red-masked Parakeet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olive-sided Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35e-05,0.0006317,0.0077034,0.0153072,0.0285714,0.0372163,0.0375746,0.0285828,0.0253203,0.0227133,0.0239527,0.0218754,0.0197624,0.0154639,0.0149072,0.0110443,0.0089608,0.0095347,0.0058198,0.0031374,0.0009751,0.0001947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Wood-Pewee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000379,0.0101107,0.0347955,0.0780312,0.1207016,0.1115143,0.1247884,0.1253716,0.1009772,0.075931,0.0673998,0.0701689,0.0633284,0.0631625,0.0666339,0.0528936,0.0411406,0.0160546,0.0135151,0.0082886,0.0010708,0.0,0.0,0.0001277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willow Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002063,0.0008504,0.0136054,0.078456,0.1236091,0.1547655,0.1790876,0.1551193,0.1088053,0.0832446,0.0722952,0.0727172,0.0565371,0.0587802,0.0550093,0.0457314,0.0288983,0.0253409,0.0109703,0.0025309,0.0002017,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Least Flycatcher,5.89e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002063,0.0,0.0,0.0003772,0.003064,0.0020914,0.0074833,0.0014086,0.0005818,0.0003547,0.0002502,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hammond's Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002726,0.0079292,0.0261512,0.0258615,0.0194883,0.0139256,0.0145219,0.0095952,0.0083657,0.0120964,0.007307,0.0091156,0.0063852,0.0036273,0.0024853,0.0015459,0.0022089,0.0044804,0.0044142,0.0053181,0.0050682,0.0042662,0.0040884,0.0011093,0.0004534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gray Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008254,0.0014882,0.0007203,0.0003772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dusky Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003339,0.0049902,0.007222,0.004252,0.0030412,0.0006915,8.06e-05,0.0001992,0.00041,8.8e-05,0.0003879,0.0001182,0.0005003,0.0001841,0.0002208,0.0,0.0,0.0,0.0,0.0001207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0098489,0.0624724,0.108123,0.1199773,0.1298119,0.1483624,0.1706983,0.1559606,0.1608406,0.1507175,0.1569046,0.1371645,0.1223265,0.0911267,0.0698984,0.0414775,0.0348475,0.0316059,0.0235802,0.0208761,0.0151146,0.003699,0.0004034,0.0,0.0,9.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
