,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
Pine Siskin,0.1692308,0.1963303,0.1295972,0.1248247,0.1213873,0.1077236,0.1317254,0.118677,0.1377634,0.1333333,0.1319703,0.1387347,0.1508828,0.1645963,0.1545699,0.105428,0.1024643,0.0762911,0.0546763,0.0371517,0.0245232,0.015873,0.0410959,0.0260521,0.0358974,0.0348525,0.0230179,0.0121951,0.0163934,0.0397878,0.0174129,0.0150376,0.0189394,0.0332594,0.0389864,0.0389262,0.0643863,0.0957854,0.110664,0.1621984,0.1686047,0.1933086,0.2703214,0.2567164,0.2222222,0.2184874,0.2108434,0.1774744
Lesser Goldfinch,0.0,0.0,0.0,0.0014025,0.0,0.0,0.0,0.0,0.0016207,0.0,0.0018587,0.0,0.0,0.0,0.0,0.0,0.0220493,0.0,0.0,0.0,0.0,0.0017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019157,0.0,0.0,0.001938,0.0037175,0.0340265,0.0014925,0.0,0.0,0.0,0.0
American Goldfinch,0.2769231,0.2880734,0.262697,0.259467,0.2620424,0.2926829,0.3729128,0.3754864,0.4132901,0.4333333,0.5464684,0.5283019,0.6067416,0.6583851,0.5927419,0.5167015,0.6225681,0.5798122,0.5870504,0.625387,0.6226158,0.6472663,0.6415525,0.6513026,0.6923077,0.689008,0.7493606,0.7038328,0.6803279,0.6843501,0.6741294,0.7142857,0.6950758,0.6873614,0.6491228,0.6026846,0.6096579,0.5574713,0.5231388,0.424933,0.4069767,0.3605948,0.36862,0.3552239,0.3439153,0.3557423,0.3433735,0.3139932
Lapland Longspur,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018939,0.0,0.0038986,0.0040268,0.0140845,0.01341,0.0020121,0.0013405,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
Chestnut-collared Longspur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026455,0.0028011,0.0,0.0
Thick-billed Longspur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snow Bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041555,0.0,0.0074349,0.0,0.0,0.0,0.0,0.0,0.0
Chipping Sparrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0110988,0.0080257,0.0201863,0.0040323,0.0292276,0.0129702,0.0140845,0.0201439,0.0165119,0.0081744,0.010582,0.0068493,0.01002,0.0153846,0.0214477,0.0076726,0.0052265,0.0081967,0.0079576,0.0124378,0.0180451,0.0056818,0.0066519,0.0097466,0.0040268,0.0040241,0.0076628,0.0,0.002681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clay-colored Sparrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037879,0.0,0.0,0.0295302,0.0080483,0.0,0.0,0.0147453,0.001938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brewer's Sparrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015528,0.0577957,0.0229645,0.001297,0.0058685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-throated Sparrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lark Sparrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Tree Sparrow,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048622,0.0019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057471,0.0040241,0.002681,0.0678295,0.0092937,0.0604915,0.0059701,0.0079365,0.0,0.0,0.0
Fox Sparrow,0.241958,0.2018349,0.1803853,0.1879383,0.1888247,0.2134146,0.2115028,0.2159533,0.2106969,0.2039216,0.2620818,0.1942286,0.1396469,0.0838509,0.0295699,0.0177453,0.0116732,0.0035211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056818,0.0177384,0.0760234,0.138255,0.1488934,0.1896552,0.249497,0.2131367,0.2790698,0.2267658,0.2551985,0.2686567,0.2751323,0.2577031,0.3012048,0.2457338
Dark-eyed Junco,0.4685315,0.4348624,0.4886165,0.483871,0.4739884,0.5243902,0.5899814,0.6031128,0.5818476,0.6078431,0.6226766,0.5216426,0.494382,0.4409938,0.405914,0.4175365,0.4293126,0.4565728,0.4316547,0.4633643,0.4073569,0.3985891,0.4474886,0.4488978,0.3461538,0.3404826,0.314578,0.2473868,0.1584699,0.1909814,0.221393,0.2571429,0.2765152,0.3259424,0.4093567,0.4375839,0.444668,0.4885057,0.5231388,0.538874,0.5697674,0.5371747,0.5387524,0.5552239,0.542328,0.5070028,0.5301205,0.4931741
White-crowned Sparrow,0.1440559,0.1266055,0.1208406,0.1472651,0.1271676,0.1544715,0.1335807,0.1498054,0.165316,0.1647059,0.1951673,0.2130966,0.3226324,0.4580745,0.4516129,0.5146138,0.4137484,0.3333333,0.2661871,0.25387,0.2452316,0.2063492,0.2534247,0.244489,0.2307692,0.308311,0.3861893,0.271777,0.2650273,0.270557,0.3208955,0.2796992,0.3125,0.3259424,0.3937622,0.4469799,0.4305835,0.3601533,0.334004,0.2895442,0.2751938,0.2695167,0.2362949,0.1925373,0.1851852,0.1512605,0.1777108,0.1262799
Golden-crowned Sparrow,0.4447552,0.4073394,0.3992995,0.42777,0.3564547,0.4288618,0.4508349,0.4435798,0.4376013,0.445098,0.4591078,0.4694784,0.4831461,0.4518634,0.4502688,0.308977,0.2049287,0.1197183,0.0244604,0.003096,0.0013624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132576,0.0709534,0.1793372,0.2845638,0.3259557,0.3563218,0.3903421,0.3806971,0.4573643,0.4275093,0.4234405,0.4492537,0.5,0.5042017,0.5060241,0.4078498
Harris's Sparrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001938,0.0092937,0.0094518,0.0014925,0.0026455,0.0,0.0,0.0
White-throated Sparrow,0.0153846,0.0146789,0.0192644,0.0098177,0.0077071,0.0223577,0.0148423,0.0194553,0.0145867,0.0156863,0.0037175,0.0133185,0.0080257,0.0031056,0.0067204,0.0041754,0.0051881,0.0070423,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066519,0.0077973,0.0255034,0.028169,0.0229885,0.0402414,0.0214477,0.0290698,0.0613383,0.0170132,0.019403,0.015873,0.0196078,0.0120482,0.0153584
Sagebrush Sparrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vesper Sparrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031315,0.0103761,0.0,0.0,0.002064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015038,0.0056818,0.0022173,0.005848,0.0013423,0.0201207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Savannah Sparrow,0.006993,0.0036697,0.0035026,0.002805,0.0057803,0.004065,0.012987,0.0058366,0.0097245,0.0235294,0.0650558,0.2330744,0.4157303,0.5993789,0.6478495,0.6409186,0.6316472,0.6701878,0.5956835,0.6119711,0.613079,0.5961199,0.586758,0.5370741,0.4820513,0.4235925,0.3836317,0.3240418,0.3715847,0.2997347,0.3532338,0.3263158,0.4299242,0.5033259,0.5380117,0.504698,0.38833,0.3524904,0.2897384,0.1621984,0.0794574,0.0446097,0.0151229,0.0074627,0.015873,0.0140056,0.0150602,0.0102389
Song Sparrow,0.8181818,0.8348624,0.8441331,0.828892,0.8169557,0.847561,0.8367347,0.8735409,0.8492707,0.8960784,0.9107807,0.90899,0.8876404,0.9006211,0.8763441,0.888309,0.9066148,0.8838028,0.8863309,0.9019608,0.8910082,0.9135802,0.9018265,0.9258517,0.9153846,0.8418231,0.8235294,0.78223,0.7185792,0.7214854,0.7313433,0.7834586,0.7897727,0.8514412,0.8479532,0.852349,0.8410463,0.8582375,0.8712274,0.8431635,0.8527132,0.8085502,0.8393195,0.8597015,0.8201058,0.8319328,0.8614458,0.8122867
Lincoln's Sparrow,0.1832168,0.1633028,0.17338,0.1851332,0.1156069,0.1422764,0.1057514,0.1381323,0.1053485,0.1294118,0.105948,0.1065483,0.1284109,0.189441,0.2016129,0.1670146,0.0985733,0.0246479,0.0100719,0.003096,0.0013624,0.0,0.0022831,0.0,0.0076923,0.0,0.0025575,0.0017422,0.0027322,0.0026525,0.0099502,0.0225564,0.0814394,0.1796009,0.208577,0.1986577,0.2012072,0.2011494,0.2394366,0.2345845,0.2403101,0.1951673,0.2438563,0.2880597,0.2751323,0.2352941,0.2439759,0.2303754
Swamp Sparrow,0.0055944,0.0073394,0.0,0.0014025,0.0,0.0020325,0.0,0.0038911,0.0,0.0058824,0.0018587,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020121,0.0,0.0301811,0.0120643,0.0193798,0.0074349,0.0378072,0.0223881,0.0079365,0.0084034,0.0,0.0085324
Spotted Towhee,0.634965,0.6550459,0.6917688,0.6633941,0.5876686,0.6910569,0.7142857,0.7023346,0.6807131,0.6803922,0.7472119,0.6947836,0.7094703,0.689441,0.6814516,0.6878914,0.6770428,0.6913146,0.6733813,0.7089783,0.7166213,0.7442681,0.7031963,0.759519,0.7461538,0.6970509,0.6751918,0.6655052,0.5846995,0.5782493,0.5522388,0.5293233,0.5492424,0.6385809,0.6393762,0.652349,0.6619718,0.7049808,0.6800805,0.6930295,0.7054264,0.6245353,0.6918715,0.6776119,0.6772487,0.7002801,0.6957831,0.6996587
Yellow-breasted Chat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow-headed Blackbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018587,0.0,0.0,0.0046584,0.0174731,0.0208768,0.0363165,0.0410798,0.0402878,0.0701754,0.0313351,0.0194004,0.0045662,0.01002,0.0025641,0.0053619,0.0051151,0.0052265,0.0218579,0.0026525,0.0124378,0.0105263,0.0,0.0044346,0.0038986,0.0026846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobolink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Meadowlark,0.0111888,0.0073394,0.0087566,0.0224404,0.0134875,0.0101626,0.025974,0.0214008,0.0356564,0.0294118,0.0111524,0.0233074,0.0144462,0.0263975,0.0120968,0.0125261,0.0,0.0023474,0.0028777,0.004128,0.0040872,0.0017637,0.0,0.002004,0.0,0.002681,0.0102302,0.0,0.0054645,0.0026525,0.0,0.0015038,0.0,0.0177384,0.0116959,0.0322148,0.0442656,0.045977,0.028169,0.0442359,0.0135659,0.0185874,0.0226843,0.0164179,0.021164,0.022409,0.0150602,0.0153584
Bullock's Oriole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010438,0.0116732,0.0058685,0.0086331,0.0227038,0.0163488,0.0035273,0.0091324,0.004008,0.0051282,0.002681,0.0102302,0.0069686,0.0081967,0.0185676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red-winged Blackbird,0.7846154,0.7944954,0.8423818,0.8863955,0.8631985,0.8922764,0.9016698,0.8871595,0.9254457,0.9235294,0.9237918,0.9345172,0.9309791,0.947205,0.9435484,0.9352818,0.9442283,0.9366197,0.9467626,0.9525284,0.9373297,0.9470899,0.9452055,0.9398798,0.9051282,0.8364611,0.7237852,0.5940767,0.4508197,0.4190981,0.3358209,0.3218045,0.3276515,0.4345898,0.545809,0.6657718,0.7424547,0.7375479,0.7303823,0.6715818,0.6472868,0.5408922,0.5349716,0.541791,0.5661376,0.6218487,0.6957831,0.7167235
Brown-headed Cowbird,0.0013986,0.0,0.0017513,0.0,0.0,0.0,0.0,0.0038911,0.0,0.0019608,0.0018587,0.0166482,0.0224719,0.1335404,0.280914,0.3308977,0.4474708,0.3920188,0.4330935,0.4478844,0.4427793,0.4744268,0.4817352,0.5450902,0.5051282,0.3699732,0.2276215,0.1794425,0.1530055,0.127321,0.0845771,0.0451128,0.0189394,0.0066519,0.0019493,0.0067114,0.0040241,0.0076628,0.0060362,0.002681,0.0077519,0.0092937,0.0018904,0.0,0.0,0.0,0.0,0.0
Rusty Blackbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0026455,0.0,0.0,0.0
Brewer's Blackbird,0.0,0.0,0.0035026,0.0,0.0,0.0081301,0.0018553,0.0019455,0.0032415,0.0156863,0.0037175,0.0055494,0.0080257,0.0124224,0.0228495,0.019833,0.0220493,0.0223005,0.0115108,0.0103199,0.0095368,0.0229277,0.0091324,0.006012,0.0076923,0.0080429,0.0051151,0.0034843,0.0027322,0.0026525,0.0,0.0,0.0018939,0.0066519,0.0097466,0.0120805,0.0140845,0.0172414,0.0040241,0.0053619,0.003876,0.0018587,0.0018904,0.0014925,0.0,0.0,0.003012,0.0017065
Northern Waterthrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027322,0.0,0.0024876,0.0135338,0.0,0.0022173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-and-white Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0022173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orange-crowned Warbler,0.0041958,0.0036697,0.0157618,0.0084151,0.0038536,0.0020325,0.0074212,0.0077821,0.0048622,0.0039216,0.0167286,0.0144284,0.0256822,0.0807453,0.1518817,0.2713987,0.2736706,0.1795775,0.0992806,0.0505676,0.0108992,0.0176367,0.0136986,0.0220441,0.0179487,0.0214477,0.0127877,0.0226481,0.0163934,0.0132626,0.0646766,0.1413534,0.1780303,0.2505543,0.2904483,0.157047,0.0965795,0.0842912,0.054326,0.0281501,0.0135659,0.0241636,0.0434783,0.019403,0.015873,0.0,0.0120482,0.0204778
Nashville Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013441,0.0041754,0.0181582,0.0176056,0.0071942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044346,0.0019493,0.0026846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MacGillivray's Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052192,0.0103761,0.0070423,0.0244604,0.006192,0.0054496,0.0,0.0,0.006012,0.0,0.0,0.0,0.0,0.0027322,0.0,0.0074627,0.0045113,0.0037879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Yellowthroat,0.0013986,0.0018349,0.0,0.0,0.0,0.0,0.0,0.0038911,0.0,0.0,0.0,0.0110988,0.117175,0.3540373,0.5389785,0.6158664,0.6511025,0.6103286,0.6345324,0.6646027,0.6893733,0.7054674,0.6872146,0.7254509,0.7,0.6756032,0.6189258,0.4599303,0.4180328,0.4137931,0.460199,0.4270677,0.4261364,0.443459,0.3625731,0.2308725,0.1368209,0.0402299,0.0362173,0.0187668,0.0155039,0.0130112,0.0094518,0.0059701,0.005291,0.0,0.003012,0.0
American Redstart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Parula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Yellow Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146138,0.1167315,0.286385,0.4043165,0.3632611,0.2915531,0.2028219,0.1506849,0.1643287,0.1128205,0.0563003,0.0306905,0.0400697,0.0491803,0.0557029,0.119403,0.1714286,0.2291667,0.2239468,0.1676413,0.0630872,0.0120724,0.0019157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palm Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032415,0.0039216,0.0015,0.0,0.0,0.0015528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0019493,0.0510067,0.0,0.0019157,0.0080483,0.0053619,0.0,0.0,0.0018904,0.0134328,0.0026455,0.0,0.0,0.0
Yellow-rumped Warbler,0.2769231,0.3119266,0.3222417,0.3814867,0.4450867,0.5162602,0.5510204,0.6848249,0.6742301,0.7862745,0.83829,0.754717,0.7592295,0.7950311,0.7956989,0.782881,0.5745785,0.3298122,0.1985612,0.0402477,0.013624,0.005291,0.0159817,0.01002,0.0051282,0.0053619,0.0051151,0.0174216,0.0163934,0.0132626,0.0149254,0.0300752,0.0587121,0.2195122,0.4288499,0.5798658,0.7022133,0.7088123,0.6841046,0.5469169,0.4825581,0.4237918,0.4744802,0.4014925,0.3968254,0.3221289,0.3373494,0.274744
Black-throated Gray Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015528,0.0067204,0.0177453,0.0142672,0.0046948,0.018705,0.004128,0.0013624,0.0,0.0068493,0.0,0.0025641,0.002681,0.0051151,0.0069686,0.0027322,0.0238727,0.0422886,0.0421053,0.0530303,0.0509978,0.0409357,0.0187919,0.0,0.0,0.0,0.0,0.0015,0.0074349,0.0,0.0,0.0,0.0,0.0,0.0
Townsend's Warbler,0.0013986,0.0036697,0.0035026,0.0,0.0038536,0.0,0.0018553,0.0019455,0.0048622,0.0039216,0.0018587,0.0033296,0.0015,0.0031056,0.0040323,0.0041754,0.0181582,0.008216,0.0115108,0.003096,0.0027248,0.0,0.0022831,0.0,0.0,0.0,0.0,0.0,0.0,0.0026525,0.0024876,0.0045113,0.0170455,0.0044346,0.0097466,0.0040268,0.0080483,0.0076628,0.0040241,0.0013405,0.001938,0.0055762,0.0056711,0.0059701,0.005291,0.0028011,0.0,0.003413
Wilson's Warbler,0.0027972,0.0018349,0.0,0.0014025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763,0.1461378,0.3372244,0.3591549,0.3697842,0.2425181,0.0953678,0.0299824,0.0251142,0.0180361,0.0179487,0.0160858,0.0025575,0.0174216,0.0245902,0.0318302,0.0298507,0.0406015,0.030303,0.0288248,0.0272904,0.0120805,0.0,0.0019157,0.0020121,0.0013405,0.001938,0.0074349,0.0113422,0.0059701,0.0132275,0.0028011,0.0,0.0015
Western Tanager,0.0041958,0.0,0.0,0.0,0.0,0.0,0.0018553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013441,0.0104384,0.0817121,0.1056338,0.1151079,0.0495356,0.0163488,0.0035273,0.0068493,0.002004,0.0,0.0080429,0.0179028,0.0121951,0.0163934,0.0212202,0.0447761,0.0706767,0.0549242,0.0399113,0.037037,0.0107383,0.0020121,0.0,0.0,0.0080429,0.0213178,0.0204461,0.0075614,0.0029851,0.0,0.0028011,0.0,0.0
Black-headed Grosbeak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001297,0.0234742,0.0273381,0.0660475,0.0735695,0.047619,0.0251142,0.0360721,0.0025641,0.002681,0.0204604,0.0069686,0.0245902,0.0477454,0.0174129,0.0255639,0.0170455,0.0110865,0.0077973,0.0026846,0.0,0.0,0.0,0.0,0.0,0.0018587,0.0,0.0,0.0,0.0,0.0,0.0
Lazuli Bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001297,0.0070423,0.0330935,0.0485036,0.0803815,0.0141093,0.0068493,0.006012,0.0,0.0053619,0.0025575,0.0017422,0.0081967,0.0,0.0074627,0.0015038,0.0037879,0.0,0.0019493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indigo Bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
